# SITE INFORMATION #
description,state,latitude,longitude,timezone,install,horizontalDatum,verticalDatum,verticalAccuracy,elevationMethod,tzOffset,activeFlag,type,responsibility,agencyRegion,siteid,elevation
Colorado River Below Big Bend,AZ,35.0917,-114.6328,US/Mountain,,,,0,,,,stream,,LC,bbblc,488.4
Colorado River Below Interstate Bridge,AZ,33.6006,-114.5497,US/Mountain,,,,0,,,,stream,,LC,biblc,
Colorado River Below McIntyre Park,AZ,33.5164,-114.5692,US/Mountain,,,,0,,,,stream,,LC,bmplc,
Colorado River Below Needles Bridge,CA,34.8181,-114.5908,US/Pacific,,,,0,,,,stream,,LC,bnblc,
Colorado River Below Oxbow Bridge,AZ,33.3683,-114.7264,US/Mountain,,,,0,,,,stream,,LC,boblc,
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-03 00:00:00,53.75,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-04 00:00:00,52.51,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-05 00:00:00,52.14,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-06 00:00:00,52.15,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-07 00:00:00,50.04,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-08 00:00:00,50.36,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-09 00:00:00,50.11,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-10 00:00:00,49.97,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-11 00:00:00,49.63,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-12 00:00:00,35.55,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-13 00:00:00,33.45,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-14 00:00:00,33.52,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-15 00:00:00,32.68,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-16 00:00:00,31.9,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-17 00:00:00,31.34,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-18 00:00:00,31.22,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-19 00:00:00,32.29,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-20 00:00:00,32.06,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-21 00:00:00,31.8,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-22 00:00:00,33.61,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-23 00:00:00,33.24,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-24 00:00:00,33.56,cubic feet per second
COLORADO RIVER NEAR GRANBY RESERVOIR; CO,colngbco,Streamflow,2017-10-25 00:00:00,33.29,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-01 00:00:00,4.39,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-02 00:00:00,4.63,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-03 00:00:00,4.84,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-04 00:00:00,4.65,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-05 00:00:00,4.57,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-06 00:00:00,4.62,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-07 00:00:00,4.66,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-08 00:00:00,4.59,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-09 00:00:00,4.53,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-10 00:00:00,4.54,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-11 00:00:00,4.41,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-12 00:00:00,4.35,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-13 00:00:00,4.32,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-14 00:00:00,4.25,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-15 00:00:00,4.24,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-16 00:00:00,4.24,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-17 00:00:00,4.23,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-18 00:00:00,4.2,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-19 00:00:00,4.16,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-20 00:00:00,4.18,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-21 00:00:00,4.18,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-22 00:00:00,4.21,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-23 00:00:00,4.17,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-24 00:00:00,4.16,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Stream Gage Height,2017-10-25 00:00:00,4.16,Feet
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-01 00:00:00,1695.75,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-02 00:00:00,2137.29,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-03 00:00:00,2541.76,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-04 00:00:00,2154.4,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-05 00:00:00,2013.75,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-06 00:00:00,2107.46,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-07 00:00:00,2165.59,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-08 00:00:00,2050.09,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-09 00:00:00,1929.25,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-10 00:00:00,1944.29,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-11 00:00:00,1725.21,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-12 00:00:00,1626.81,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-13 00:00:00,1573.1,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-14 00:00:00,1479.27,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-15 00:00:00,1457.12,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-16 00:00:00,1457.13,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-17 00:00:00,1438.47,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-18 00:00:00,1399.61,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-19 00:00:00,1341.44,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-20 00:00:00,1376.35,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-21 00:00:00,1373.29,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-22 00:00:00,1414.92,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-23 00:00:00,1353.55,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-24 00:00:00,1343.43,cubic feet per second
COLORADO RIVER NEAR PALISADE; COLORADO (CGVC),colpalco,Streamflow,2017-10-25 00:00:00,1346.4,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-01 00:00:00,4.63,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-02 00:00:00,4.72,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-03 00:00:00,4.99,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-04 00:00:00,4.89,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-05 00:00:00,4.75,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-06 00:00:00,4.7,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-07 00:00:00,4.72,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-08 00:00:00,4.69,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-09 00:00:00,4.64,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-10 00:00:00,4.67,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-11 00:00:00,4.62,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-12 00:00:00,4.51,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-13 00:00:00,4.44,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-14 00:00:00,4.32,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-15 00:00:00,4.3,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-16 00:00:00,4.31,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-17 00:00:00,4.29,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-18 00:00:00,4.17,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-19 00:00:00,4.14,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-20 00:00:00,4.12,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-21 00:00:00,4.11,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-22 00:00:00,4.17,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-23 00:00:00,4.19,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-24 00:00:00,4.17,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Stream Gage Height,2017-10-25 00:00:00,4.17,Feet
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-01 00:00:00,5340.63,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-02 00:00:00,5536.56,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-03 00:00:00,6145.6,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-04 00:00:00,5900.42,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-05 00:00:00,5583.97,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-06 00:00:00,5483.44,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-07 00:00:00,5517.86,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-08 00:00:00,5463.53,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-09 00:00:00,5361.39,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-10 00:00:00,5426.93,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-11 00:00:00,5318.71,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-12 00:00:00,5090.41,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-13 00:00:00,4938.13,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-14 00:00:00,4708.26,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-15 00:00:00,4654.46,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-16 00:00:00,4689.82,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-17 00:00:00,4634.64,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-18 00:00:00,4409.77,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-19 00:00:00,4362.09,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-20 00:00:00,4320.74,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-21 00:00:00,4310.76,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-22 00:00:00,4419.24,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-23 00:00:00,4454.02,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-24 00:00:00,4408.4,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Streamflow,2017-10-25 00:00:00,4405.55,cubic feet per second
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-01 00:00:00,57.28,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-02 00:00:00,55.36,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-03 00:00:00,52.68,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-04 00:00:00,54.04,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-05 00:00:00,55.94,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-06 00:00:00,56.75,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-07 00:00:00,55.86,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-08 00:00:00,55.14,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-09 00:00:00,53.16,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-10 00:00:00,50.65,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-11 00:00:00,51.22,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-12 00:00:00,52.36,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-13 00:00:00,53.26,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-14 00:00:00,52.75,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-15 00:00:00,50.6,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-16 00:00:00,49.65,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-17 00:00:00,49.35,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-18 00:00:00,49.69,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-19 00:00:00,50.65,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-20 00:00:00,51.83,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-21 00:00:00,52.03,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-22 00:00:00,50.55,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-23 00:00:00,50.39,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-24 00:00:00,50.57,Degrees Fahrenheit
COLORADO RIVER NEAR COLORADO-UTAH STATE LINE (CCUC),colutaco,Water Temperature,2017-10-25 00:00:00,50.54,Degrees Fahrenheit
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-01 00:00:00,13613.5,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-02 00:00:00,15807.6,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-03 00:00:00,16870.5,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-04 00:00:00,14986.6,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-05 00:00:00,11358,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-06 00:00:00,12471.5,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-07 00:00:00,15358,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-08 00:00:00,14678.1,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-09 00:00:00,13558.6,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-10 00:00:00,10522,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-11 00:00:00,9967.62,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-12 00:00:00,9828.91,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-13 00:00:00,10843.8,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-14 00:00:00,9220.22,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-15 00:00:00,9987.91,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-16 00:00:00,10192.5,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-17 00:00:00,10231.3,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-18 00:00:00,10531.7,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-19 00:00:00,10843.7,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-20 00:00:00,11453.8,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-21 00:00:00,11162.4,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-22 00:00:00,11051.5,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-23 00:00:00,10271.3,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-24 00:00:00,10462,cubic feet per second
Colorado River Below Big Bend,bbblc,Streamflow,2017-10-25 00:00:00,10403.7,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-01 00:00:00,11463.4,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-02 00:00:00,13211.8,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-03 00:00:00,13191.6,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-04 00:00:00,13072.8,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-05 00:00:00,11884,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-06 00:00:00,9848.79,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-07 00:00:00,12684.5,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-08 00:00:00,13144.6,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-09 00:00:00,11501.6,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-10 00:00:00,10645.1,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-11 00:00:00,9344.08,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-12 00:00:00,8156.62,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-13 00:00:00,9153.67,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-14 00:00:00,7931.25,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-15 00:00:00,8316.54,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-16 00:00:00,8632.96,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-17 00:00:00,8703.5,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-18 00:00:00,9006.75,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-19 00:00:00,8880.12,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-20 00:00:00,9255.96,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-21 00:00:00,9276.62,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-22 00:00:00,9214.33,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-23 00:00:00,8830.29,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-24 00:00:00,8529.46,cubic feet per second
Colorado River Below Needles Bridge,bnblc,Streamflow,2017-10-25 00:00:00,8591.42,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-01 00:00:00,11818.8,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-02 00:00:00,13110,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-03 00:00:00,12962.2,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-04 00:00:00,13068,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-05 00:00:00,12405.7,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-06 00:00:00,10347.2,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-07 00:00:00,12549.7,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-08 00:00:00,13563.7,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-09 00:00:00,12398.2,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-10 00:00:00,11365.3,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-11 00:00:00,10086,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-12 00:00:00,8792.64,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-13 00:00:00,9744.88,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-14 00:00:00,9018.67,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-15 00:00:00,9408.42,cubic feet per second
Colorado River at River Section 41,rs41lc,Streamflow,2017-10-16 00:00:00,9652.33,cubic feet per second
